"","symbol","date","open","high","low","close","volume","adjusted"
"319","AAPL",2013-04-11,15.49,15.6425,15.4,15.511786,328364400,13.478391
"320","AAPL",2013-04-12,15.505357,15.505357,15.324643,15.35,238613200,13.337813
"321","AAPL",2013-04-15,15.25,15.281786,14.983929,14.994643,317520000,13.02904
"322","AAPL",2013-04-16,15.056071,15.236071,15.020357,15.222857,305771200,13.227339
"323","AAPL",2013-04-17,15.009643,15.021429,14.218214,14.385714,945056000,12.499936
"324","AAPL",2013-04-18,14.463929,14.4925,13.919286,14.001786,666299200,12.166337
"325","AAPL",2013-04-19,13.856071,14.271429,13.753571,13.9475,609274400,12.119165
"326","AAPL",2013-04-22,14.022857,14.364286,13.973929,14.238214,429920400,12.371768
"327","AAPL",2013-04-23,14.428214,14.585,14.243214,14.504643,664238400,12.603277
"328","AAPL",2013-04-24,14.055,14.830357,14.017857,14.480714,969651200,12.582483
"329","AAPL",2013-04-25,14.686786,14.783571,14.535714,14.585,384837600,12.673097
"330","AAPL",2013-04-26,14.636071,14.956071,14.580357,14.9,764097600,12.946801
"331","AAPL",2013-04-29,15.016071,15.486429,15,15.361429,640326400,13.347749
"332","AAPL",2013-04-30,15.539286,15.901786,15.431071,15.813571,691538400,13.740618
"333","AAPL",2013-05-01,15.873571,15.890357,15.513929,15.688929,506909200,13.632316
"334","AAPL",2013-05-02,15.777857,16.02107,15.736786,15.911429,421828400,13.825647
"335","AAPL",2013-05-03,16.118214,16.186787,16.041071,16.070715,361300800,13.964055
"336","AAPL",2013-05-06,16.275356,16.507143,16.225357,16.45393,496641600,14.297035
"337","AAPL",2013-05-07,16.606071,16.633928,16.203571,16.380714,483753200,14.233417
"338","AAPL",2013-05-08,16.394285,16.620358,16.278929,16.565714,472598000,14.394166
"339","AAPL",2013-05-09,16.421785,16.535713,16.270714,16.313213,398487600,14.268588
"340","AAPL",2013-05-10,16.356071,16.418215,16.088572,16.1775,334852000,14.149884
"341","AAPL",2013-05-13,16.125357,16.353571,16.125,16.240713,316948800,14.205176
"342","AAPL",2013-05-14,16.208929,16.257143,15.791071,15.852143,447118000,13.865309
"343","AAPL",2013-05-15,15.684286,15.75,15.084286,15.316071,741613600,13.396421
"344","AAPL",2013-05-16,15.115714,15.6375,14.960714,15.520714,603204000,13.575418
"345","AAPL",2013-05-17,15.680357,15.7175,15.393214,15.473571,427904400,13.534184
"346","AAPL",2013-05-20,15.425357,15.921429,15.360714,15.818929,451578400,13.836257
"347","AAPL",2013-05-21,15.648214,15.91,15.507143,15.702143,456022000,13.734106
"348","AAPL",2013-05-22,15.858929,16.012501,15.650714,15.7625,443038400,13.7869
"349","AAPL",2013-05-23,15.569643,15.934286,15.563929,15.790714,353021200,13.811579
"350","AAPL",2013-05-24,15.744643,15.916429,15.727143,15.898214,276166800,13.905601
"351","AAPL",2013-05-28,16.067858,16.111071,15.744643,15.765714,386145200,13.789712
"352","AAPL",2013-05-29,15.714286,15.982143,15.692857,15.891071,330576400,13.899357
"353","AAPL",2013-05-30,15.916071,16.232143,15.875357,16.127857,353519600,14.106462
"354","AAPL",2013-05-31,16.160713,16.325001,16.053572,16.061787,384302800,14.048676
"355","AAPL",2013-06-03,16.0975,16.155714,15.802857,16.097143,372352400,14.079596
"356","AAPL",2013-06-04,16.186428,16.229643,15.978214,16.046785,292728800,14.035553
"357","AAPL",2013-06-05,15.916071,16.097143,15.846786,15.896786,290589600,13.904352
"358","AAPL",2013-06-06,15.909643,15.964286,15.501786,15.659286,416934000,13.696622
"359","AAPL",2013-06-07,15.589286,15.83,15.456071,15.778929,404535600,13.801269
"360","AAPL",2013-06-10,15.883214,16.03857,15.6,15.674643,450153200,13.710055
"361","AAPL",2013-06-11,15.562143,15.812857,15.475714,15.628571,286112400,13.669756
"362","AAPL",2013-06-12,15.696429,15.758929,15.410714,15.435357,265227200,13.50076
"363","AAPL",2013-06-13,15.446429,15.612143,15.3125,15.57,285832400,13.618525
"364","AAPL",2013-06-14,15.55,15.581786,15.303571,15.358929,271866000,13.433907
"365","AAPL",2013-06-17,15.408571,15.560714,15.37,15.428571,259414400,13.494823
"366","AAPL",2013-06-18,15.412857,15.532143,15.364643,15.420357,195025600,13.487637
"367","AAPL",2013-06-19,15.407143,15.416429,15.107143,15.107143,310940000,13.213681
"368","AAPL",2013-06-20,14.975,15.213571,14.8275,14.887143,357310800,13.021252
"369","AAPL",2013-06-21,14.946071,15,14.575,14.767857,481118400,12.916919
"370","AAPL",2013-06-24,14.55,14.595,14.216071,14.376429,480746000,12.574551
"371","AAPL",2013-06-25,14.489286,14.563929,14.243929,14.379643,314162800,12.577366
"372","AAPL",2013-06-26,14.425,14.456786,14.130714,14.216786,367724000,12.434919
"373","AAPL",2013-06-27,14.258929,14.335357,14.055,14.063571,337246000,12.300908
"374","AAPL",2013-06-28,13.977143,14.295357,13.888214,14.161786,578516400,12.386811
"375","AAPL",2013-07-01,14.381786,14.723929,14.329286,14.615,391053600,12.783223
"376","AAPL",2013-07-02,14.641429,15.058214,14.623929,14.946071,469865200,13.072797
"377","AAPL",2013-07-03,15.030714,15.106429,14.908929,15.028571,240928800,13.144957
"378","AAPL",2013-07-05,15.013929,15.1175,14.833929,14.907857,274024800,13.039372
"379","AAPL",2013-07-08,15.003929,15.035714,14.666071,14.823214,298138400,12.965337
"380","AAPL",2013-07-09,14.771429,15.125,14.656429,15.083929,352584400,13.193377
"381","AAPL",2013-07-10,14.985714,15.171429,14.9375,15.026071,281405600,13.142772
"382","AAPL",2013-07-11,15.105357,15.294643,15.041786,15.260357,326292400,13.347693
"383","AAPL",2013-07-12,15.273214,15.349643,15.121786,15.2325,279563200,13.323327
"384","AAPL",2013-07-15,15.178929,15.409286,15.171429,15.265714,241917200,13.352377
"385","AAPL",2013-07-16,15.232857,15.3825,15.148929,15.364286,216538000,13.438596
"386","AAPL",2013-07-17,15.346429,15.436429,15.293571,15.368214,198990400,13.44203
"387","AAPL",2013-07-18,15.477857,15.531071,15.378929,15.42,218878800,13.487326
"388","AAPL",2013-07-19,15.467857,15.499286,15.155357,15.176786,268721600,13.274598
"389","AAPL",2013-07-22,15.337857,15.348214,15.195357,15.225357,207796400,13.31708
"390","AAPL",2013-07-23,15.214286,15.248571,14.953929,14.963929,369395600,13.088418
"391","AAPL",2013-07-24,15.676071,15.878214,15.545,15.7325,591936800,13.760657
"392","AAPL",2013-07-25,15.739286,15.764286,15.564643,15.660714,229493600,13.697871
"393","AAPL",2013-07-26,15.546429,15.751429,15.512143,15.749643,200152400,13.775653
"394","AAPL",2013-07-29,15.742857,16.071072,15.721429,15.9925,248057600,13.98807
"395","AAPL",2013-07-30,16.07,16.326786,16.043928,16.190001,309422400,14.16082
"396","AAPL",2013-07-31,16.249643,16.33357,16.051071,16.161785,322957600,14.136142
"397","AAPL",2013-08-01,16.276787,16.314285,16.187857,16.309999,206250800,14.265777
"398","AAPL",2013-08-02,16.3575,16.530357,16.309286,16.519285,274783600,14.44883
"399","AAPL",2013-08-05,16.596071,16.809643,16.505358,16.766071,318855600,14.664686
"400","AAPL",2013-08-06,16.715,16.853214,16.506071,16.616072,334857600,14.533486
"401","AAPL",2013-08-07,16.564285,16.678572,16.491785,16.606428,298858000,14.525057
"402","AAPL",2013-08-08,16.566429,16.575001,16.355356,16.464643,255777200,14.496127
"403","AAPL",2013-08-09,16.379999,16.445,16.201786,16.230356,266865200,14.289849
"404","AAPL",2013-08-12,16.316429,16.737499,16.308214,16.691429,364434000,14.695792
"405","AAPL",2013-08-13,16.819286,17.66643,16.71607,17.484644,881941200,15.394173
"406","AAPL",2013-08-14,17.781429,18.008928,17.621429,17.803572,756372400,15.674967
"407","AAPL",2013-08-15,17.729286,17.942858,17.467142,17.782499,490294000,15.656419
"408","AAPL",2013-08-16,17.862499,17.962143,17.816429,17.940357,362306000,15.795405
"409","AAPL",2013-08-19,18.012142,18.347857,18,18.133572,510518400,15.965517
"410","AAPL",2013-08-20,18.20393,18.234644,17.886429,17.895357,358688400,15.75578
"411","AAPL",2013-08-21,17.985357,18.112499,17.9,17.941429,335879600,15.796349
"412","AAPL",2013-08-22,18.035,18.056786,17.792856,17.962856,244207600,15.815207
"413","AAPL",2013-08-23,17.973928,17.976786,17.833929,17.893572,222731600,15.754212
"414","AAPL",2013-08-26,17.883928,18.22143,17.875,17.963215,330965600,15.815523
"415","AAPL",2013-08-27,17.785713,17.946787,17.367857,17.449642,424188800,15.363356
"416","AAPL",2013-08-28,17.357143,17.707144,17.357143,17.532143,307608000,15.435996
"417","AAPL",2013-08-29,17.558929,17.732143,17.540358,17.560715,239657600,15.461149
"418","AAPL",2013-08-30,17.571428,17.605356,17.375,17.400715,272297200,15.320281
"419","AAPL",2013-09-03,17.610714,17.878571,17.405357,17.449286,331928800,15.363044
"420","AAPL",2013-09-04,17.841429,17.937143,17.724285,17.810356,345032800,15.680945
"421","AAPL",2013-09-05,17.866072,17.88143,17.629999,17.688213,236367600,15.573407
"422","AAPL",2013-09-06,17.80143,17.834999,17.498215,17.793571,359525600,15.666163
"423","AAPL",2013-09-09,18.035713,18.139999,17.981428,18.077499,340687200,15.916144
"424","AAPL",2013-09-10,18.078571,18.123215,17.482143,17.665714,743195600,15.553594
"425","AAPL",2013-09-11,16.678928,16.9175,16.600357,16.70393,898696400,14.7068
"426","AAPL",2013-09-12,16.732143,16.978571,16.643213,16.881786,404051200,14.863395
"427","AAPL",2013-09-13,16.762142,16.85107,16.59643,16.603571,298835600,14.618443
"428","AAPL",2013-09-16,16.464287,16.486071,15.972143,16.075714,543706800,14.153698
"429","AAPL",2013-09-17,15.998571,16.418215,15.982143,16.261429,399380800,14.317209
"430","AAPL",2013-09-18,16.542143,16.655357,16.452143,16.595715,456862000,14.611525
"431","AAPL",2013-09-19,16.810715,16.993929,16.758928,16.867857,404541200,14.851129
"432","AAPL",2013-09-20,17.071428,17.09107,16.642857,16.693214,699302800,14.697371
"433","AAPL",2013-09-23,17.717857,17.746786,17.235714,17.522858,762106800,15.427819
"434","AAPL",2013-09-24,17.674286,17.695356,17.422144,17.467857,364344400,15.379395
"435","AAPL",2013-09-25,17.47143,17.487143,17.19393,17.1975,316957200,15.141361
"436","AAPL",2013-09-26,17.357143,17.44857,17.282143,17.365,237221600,15.288837
"437","AAPL",2013-09-27,17.277857,17.309643,17.168571,17.241072,228040400,15.179727
"438","AAPL",2013-09-30,17.044643,17.202143,16.943214,17.026787,260156400,14.991055
"439","AAPL",2013-10-01,17.0875,17.469286,17.084999,17.427143,353883600,15.343549
"440","AAPL",2013-10-02,17.343929,17.564285,17.276787,17.484285,289184000,15.393863
"441","AAPL",2013-10-03,17.518213,17.583929,17.169287,17.264643,322753200,15.200479
"442","AAPL",2013-10-04,17.280714,17.307142,17.092857,17.251072,258868400,15.188529
"443","AAPL",2013-10-07,17.377144,17.594643,17.333929,17.419643,312292400,15.336947
"444","AAPL",2013-10-08,17.497856,17.522858,17.162144,17.17643,290917200,15.122808
"445","AAPL",2013-10-09,17.308571,17.42107,17.081429,17.378214,301725200,15.300471
"446","AAPL",2013-10-10,17.547144,17.584999,17.394285,17.487143,278602800,15.396371
"447","AAPL",2013-10-11,17.3925,17.637142,17.327143,17.600357,267738800,15.496055
"448","AAPL",2013-10-14,17.493929,17.770714,17.476786,17.715714,261898000,15.597615
"449","AAPL",2013-10-15,17.768213,17.928572,17.697144,17.809999,320073600,15.680633
"450","AAPL",2013-10-16,17.885357,17.9475,17.829643,17.896786,251101200,15.757043
"451","AAPL",2013-10-17,17.856428,18.027857,17.845715,18.017857,253593200,15.86364
"452","AAPL",2013-10-18,18.071072,18.187857,18.061071,18.174643,290542000,16.001675
"453","AAPL",2013-10-21,18.2775,18.725,18.268572,18.620001,398106800,16.393787
"454","AAPL",2013-10-22,18.800358,18.873215,18.143929,18.566786,534063600,16.346931
"455","AAPL",2013-10-23,18.535713,18.77393,18.535713,18.748571,313723200,16.506983
"456","AAPL",2013-10-24,18.75,19.016787,18.65893,18.996786,384764800,16.725527
"457","AAPL",2013-10-25,18.975714,19.043928,18.753929,18.784286,337792000,16.538435
"458","AAPL",2013-10-28,18.894285,18.964287,18.686071,18.924286,550440800,16.661692
"459","AAPL",2013-10-29,19.1525,19.258928,18.376429,18.452856,635807200,16.246626
"460","AAPL",2013-10-30,18.557501,18.84,18.465,18.746429,354163600,16.505098
"461","AAPL",2013-10-31,18.75,18.838928,18.616785,18.667856,275696400,16.435921
"462","AAPL",2013-11-01,18.715,18.742857,18.422857,18.5725,274890000,16.351967
"463","AAPL",2013-11-04,18.610714,18.815001,18.528929,18.8125,244627600,16.563274
"464","AAPL",2013-11-05,18.735001,18.888929,18.678572,18.766071,265213200,16.522396
"465","AAPL",2013-11-06,18.719643,18.745001,18.507143,18.604286,223375600,16.475584
"466","AAPL",2013-11-07,18.556429,18.685356,18.299286,18.303213,262620400,16.20896
"467","AAPL",2013-11-08,18.377857,18.611786,18.306786,18.591429,279316800,16.464197
"468","AAPL",2013-11-11,18.571072,18.631071,18.371786,18.5375,227452400,16.416441
"469","AAPL",2013-11-12,18.488214,18.71143,18.464287,18.571787,204276800,16.446804
"470","AAPL",2013-11-13,18.5,18.651787,18.462856,18.593929,197220800,16.466415
"471","AAPL",2013-11-14,18.671785,18.902857,18.638214,18.862858,282419200,16.704571
"472","AAPL",2013-11-15,18.806429,18.89607,18.731787,18.749643,317920400,16.604313
"473","AAPL",2013-11-18,18.749643,18.828215,18.507143,18.522499,244944000,16.403158
"474","AAPL",2013-11-19,18.536785,18.692142,18.498928,18.555357,208938800,16.432249
"475","AAPL",2013-11-20,18.543928,18.58643,18.368929,18.392857,193916800,16.288345
"476","AAPL",2013-11-21,18.485714,18.614643,18.345358,18.612143,262026800,16.482538
"477","AAPL",2013-11-22,18.554285,18.648571,18.518929,18.564285,223725600,16.440157
"478","AAPL",2013-11-25,18.607857,18.781071,18.607143,18.705,229311600,16.564777
"479","AAPL",2013-11-26,18.718571,19.147858,18.714287,19.049999,401382800,16.8703
"480","AAPL",2013-11-27,19.153929,19.5,19.049999,19.498571,363448400,17.267548
"481","AAPL",2013-11-29,19.624287,19.940357,19.564644,19.859644,318127600,17.587301
"482","AAPL",2013-12-02,19.928572,20.154642,19.672144,19.686787,472544800,17.434229
"483","AAPL",2013-12-03,19.939285,20.227858,19.917143,20.225714,450968000,17.911491
"484","AAPL",2013-12-04,20.196428,20.328215,20.029285,20.178572,377809600,17.869738
"485","AAPL",2013-12-05,20.451786,20.540714,20.22893,20.282143,447580000,17.961466
"486","AAPL",2013-12-06,20.206785,20.241072,19.984644,20.000713,344352400,17.712234
"487","AAPL",2013-12-09,20.032143,20.342142,20.032143,20.229643,320493600,17.914968
"488","AAPL",2013-12-10,20.127857,20.281429,20.042856,20.198214,278269600,17.887136
"489","AAPL",2013-12-11,20.25,20.391787,19.98893,20.048571,359718800,17.75462
"490","AAPL",2013-12-12,20.076429,20.190714,20.001072,20.019285,262290000,17.728682
"491","AAPL",2013-12-13,20.101786,20.102858,19.77393,19.801071,332822000,17.535437
"492","AAPL",2013-12-16,19.822144,20.094286,19.821787,19.910713,282592800,17.632528
"493","AAPL",2013-12-17,19.850357,19.98,19.763571,19.821072,229902400,17.553148
"494","AAPL",2013-12-18,19.632143,19.694643,19.242857,19.670357,565863200,17.419678
"495","AAPL",2013-12-19,19.625,19.642857,19.418928,19.445,320308800,17.220102
"496","AAPL",2013-12-20,19.479643,19.700357,19.457857,19.607857,436413600,17.364328
"497","AAPL",2013-12-23,20.285713,20.382856,20.098572,20.360357,501306400,18.030729
"498","AAPL",2013-12-24,20.353214,20.424286,20.215357,20.27393,167554800,17.954195
"499","AAPL",2013-12-26,20.289286,20.339287,20.120714,20.139286,204008000,17.834953
"500","AAPL",2013-12-27,20.136429,20.157499,19.982143,20.003214,225884400,17.714453
"501","AAPL",2013-12-30,19.909286,20.003214,19.725714,19.804285,253629600,17.538286
"502","AAPL",2013-12-31,19.791786,20.045713,19.785713,20.036428,223084400,17.743868
"503","AAPL",2014-01-02,19.845715,19.893929,19.715,19.754642,234684800,17.494316
"504","AAPL",2014-01-03,19.745001,19.775,19.301071,19.320715,392467600,17.110043
"505","AAPL",2014-01-06,19.194643,19.52857,19.057142,19.426071,412610800,17.203342
"506","AAPL",2014-01-07,19.440001,19.498571,19.21143,19.287144,317209200,17.080305
"507","AAPL",2014-01-08,19.243214,19.484285,19.23893,19.409286,258529600,17.188478
"508","AAPL",2014-01-09,19.52857,19.530714,19.119642,19.161428,279148800,16.968973
"509","AAPL",2014-01-10,19.279642,19.314285,18.968214,19.033571,304976000,16.855755
"510","AAPL",2014-01-13,18.925358,19.375,18.924286,19.133215,378492800,16.943996
"511","AAPL",2014-01-14,19.222143,19.526072,19.202143,19.513929,332561600,17.281147
"512","AAPL",2014-01-15,19.768572,20.007143,19.702143,19.905714,391638800,17.628103
"513","AAPL",2014-01-16,19.817858,19.887501,19.702856,19.794643,229278000,17.529743
"514","AAPL",2014-01-17,19.695715,19.716785,19.282143,19.309643,426739600,17.100237
"515","AAPL",2014-01-21,19.321072,19.645357,19.300714,19.609644,328526800,17.365908
"516","AAPL",2014-01-22,19.675358,19.903214,19.564644,19.696787,379985200,17.443081
"517","AAPL",2014-01-23,19.640715,19.875,19.4575,19.863571,403239200,17.59078
"518","AAPL",2014-01-24,19.785713,19.843571,19.455357,19.502501,429354800,17.27103
"519","AAPL",2014-01-27,19.645357,19.814285,19.491072,19.660713,554878800,17.411137
"520","AAPL",2014-01-28,18.17,18.392857,17.93107,18.089287,1065523200,16.019508
"521","AAPL",2014-01-29,17.998215,18.120358,17.807858,17.883928,502810000,15.837649
"522","AAPL",2014-01-30,17.947857,18.089287,17.739286,17.849285,678501600,15.806968
"523","AAPL",2014-01-31,17.684999,17.911785,17.626785,17.878571,464797200,15.832905
"524","AAPL",2014-02-03,17.950357,18.133215,17.832144,17.911785,401464000,15.86232
"525","AAPL",2014-02-04,18.066071,18.195,17.955713,18.17107,376681200,16.091938
"526","AAPL",2014-02-05,18.091429,18.402857,18.080357,18.306786,328344800,16.212126
"527","AAPL",2014-02-06,18.216429,18.339287,18.13607,18.303928,257765200,16.306623
"528","AAPL",2014-02-07,18.620714,18.676071,18.477858,18.559999,370280400,16.534754
"529","AAPL",2014-02-10,18.523571,18.999643,18.5,18.8925,345559200,16.830969
"530","AAPL",2014-02-11,18.950357,19.205357,18.910713,19.14143,282256800,17.052734
"531","AAPL",2014-02-12,19.176786,19.27,19.044287,19.139999,308100800,17.051464
"532","AAPL",2014-02-13,19.094999,19.458929,19.078571,19.44393,307398000,17.322233
"533","AAPL",2014-02-14,19.373928,19.499287,19.32893,19.428213,272924400,17.308229
"534","AAPL",2014-02-18,19.5,19.685356,19.486071,19.499643,260251600,17.371864
"535","AAPL",2014-02-19,19.455357,19.531786,19.083929,19.191786,313768000,17.097595
"536","AAPL",2014-02-20,19.035357,19.178572,18.892857,18.969643,305858000,16.899693
"537","AAPL",2014-02-21,19.028214,19.091785,18.735714,18.758928,278784800,16.711975
"538","AAPL",2014-02-24,18.683929,18.925714,18.657858,18.84107,288909600,16.785154
"539","AAPL",2014-02-25,18.906429,18.913214,18.607143,18.645,231952000,16.610481
"540","AAPL",2014-02-26,18.700357,18.75,18.414286,18.476786,276217200,16.460613
"541","AAPL",2014-02-27,18.469286,18.885,18.430357,18.845358,301882000,16.788969
"542","AAPL",2014-02-28,18.895714,19.026787,18.647142,18.794287,371968800,16.743475
"543","AAPL",2014-03-03,18.693571,18.951786,18.671785,18.848572,238781200,16.791838
"544","AAPL",2014-03-04,18.964287,19.022858,18.848928,18.972857,259140000,16.902557
"545","AAPL",2014-03-05,18.96143,19.098213,18.897499,19.012857,200062800,16.938198
"546","AAPL",2014-03-06,19.028214,19.087143,18.860714,18.955357,185488800,16.886965
